CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS,GB,_freq_
2,4,29,3,24,2,1,0,2400,0,1,1,2,5,1,800,Radio or TV or Hifi,Lease,Greek,Others,Car,no credit cards,1,1
0,1,33,3,24,1,2,1,2300,0,1,1,2,7,1,2500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,24,6,24,2,0,1,2500,0,1,1,1,6,1,900,Radio or TV or Hifi,Owner,German,Others,Car,no credit cards,1,1
0,1,25,6,24,2,0,1,2500,0,1,1,1,6,1,1300,Radio or TV or Hifi,Lease,Greek,Others,Car,no credit cards,1,1
0,1,26,6,24,2,2,1,2400,0,1,1,2,4,1,1200,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,37,6,24,2,0,0,2800,0,3,1,0,0,0,15000,Furniture or Carpet,Lease,German,Civil Service,Car,no credit cards,1,1
0,1,32,9,24,2,2,1,2800,0,1,1,3,5,1,2500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,23,12,24,2,0,0,2000,0,1,1,1,4,1,2000,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,1,1
1,3,32,12,24,2,0,0,3000,0,1,1,1,4,1,1200,Radio or TV or Hifi,Lease,German,Self-employed pe,Car,no credit cards,1,1
3,5,33,12,24,2,0,0,1700,0,2,1,5,0,0,3000,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,1,1
2,4,35,12,24,2,2,0,2000,0,1,1,0,4,1,1000,Dept. Store or Mail,Owner,German,Others,Car,no credit cards,1,1
0,2,24,15,24,1,0,0,0,1,3,1,0,0,0,1300,Cars,Lease,German,Food or Building,Car,Cheque card,1,1
0,1,25,15,24,2,0,1,2400,0,1,1,2,0,0,1200,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
1,2,27,15,24,2,2,1,5000,0,1,1,1,7,1,1100,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
3,4,36,18,24,2,0,0,1800,0,3,1,0,2,1,1000,Radio or TV or Hifi,Lease,German,Civil Service,Without Vehicle,no credit cards,1,1
5,7,40,18,24,2,2,1,3000,0,1,1,2,5,1,2500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,19,21,24,2,0,0,1600,0,1,1,0,5,1,600,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,2,23,21,24,2,0,0,1700,0,1,1,1,5,1,800,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,2,45,21,24,1,0,0,2200,0,1,1,1,7,1,1500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,26,24,24,2,0,0,2100,0,1,1,2,6,1,15000,Cars,Lease,Others,Others,Car,no credit cards,1,1
0,1,27,24,24,2,2,1,0,1,1,1,0,4,1,2000,Radio or TV or Hifi,Lease,Others,Others,Without Vehicle,Cheque card,1,1
0,1,29,24,24,2,0,0,1900,0,1,1,1,4,1,1100,Leisure,Lease,German,Others,Car,no credit cards,1,1
0,1,31,24,24,1,0,0,2000,0,3,1,0,4,1,2000,Dept. Store or Mail,Lease,German,Others,Without Vehicle,no credit cards,1,1
1,3,23,30,24,2,2,0,2500,0,1,1,3,2,1,1100,Radio or TV or Hifi,,German,Others,Car,no credit cards,1,1
2,4,23,30,24,2,1,1,2400,0,1,1,1,5,1,1000,Radio or TV or Hifi,,Turkish,Others,Car,no credit cards,1,1
1,3,32,30,24,1,0,0,3000,0,1,1,2,5,1,1800,Furniture or Carpet,,German,Others,Car,no credit cards,1,1
0,1,20,36,24,1,0,0,0,1,1,1,1,7,1,700,Radio or TV or Hifi,Lease,Turkish,Others,Car,Cheque card,1,1
1,2,33,36,24,2,0,0,0,1,3,1,0,2,1,1500,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
4,6,36,36,24,2,0,1,0,1,1,1,2,0,0,1500,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
3,5,38,36,24,2,0,1,2400,0,1,1,1,7,1,1900,Radio or TV or Hifi,Owner,German,Others,Car,no credit cards,1,1
2,3,44,42,24,2,2,1,4000,1,1,1,1,5,1,3000,Radio or TV or Hifi,,German,Self-employed pe,Car,Cheque card,1,1
0,1,22,48,24,2,0,0,2000,0,3,1,0,0,0,1100,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,1,1
0,1,40,48,24,2,0,0,1600,0,3,1,0,5,1,10000,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,1,1
4,6,35,66,24,2,0,0,1600,0,3,1,0,0,0,1600,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,25,72,24,2,0,1,2300,0,1,1,1,6,1,1000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
2,4,26,72,24,2,0,1,0,1,3,1,0,0,0,1100,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,Cheque card,1,1
0,1,22,84,24,2,0,1,1900,0,1,1,1,8,1,4000,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,1,1
2,4,34,84,24,1,0,0,1900,0,3,1,0,0,0,800,Dept. Store or Mail,,German,Food or Building,Without Vehicle,no credit cards,1,1
0,2,49,96,24,1,0,0,1000,0,1,1,1,0,0,600,Furniture or Carpet,Lease,German,Pensioner,Car,no credit cards,1,1
0,1,27,108,24,1,0,1,3000,0,1,1,1,4,1,1000,Radio or TV or Hifi,Lease,German,Civil Service,Car,no credit cards,1,1
0,1,36,120,24,2,1,1,3400,0,1,1,1,2,1,5000,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,2,58,144,24,2,0,0,1500,0,3,1,0,0,0,900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,24,168,24,2,0,0,2000,0,3,1,0,0,0,600,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,1,1
0,1,36,168,24,2,2,1,2200,0,1,1,1,2,1,1400,Radio or TV or Hifi,,Other European,Food or Building,Without Vehicle,no credit cards,1,1
0,1,23,192,24,2,0,0,2200,0,3,1,0,3,1,3000,Dept. Store or Mail,Lease,German,Military Service,Car,no credit cards,1,1
1,3,39,192,24,2,0,0,0,1,1,1,1,0,0,1900,Furniture or Carpet,Lease,German,Food or Building,Car,Cheque card,1,1
0,1,20,216,24,2,0,0,1800,0,3,1,0,7,1,1400,Radio or TV or Hifi,Lease,Turkish,Others,Without Vehicle,no credit cards,1,1
0,1,23,216,24,2,1,1,2200,0,1,1,1,6,1,1100,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,55,216,24,2,0,0,1600,0,3,1,0,4,1,1300,Radio or TV or Hifi,,German,Pensioner,Without Vehicle,no credit cards,1,1
0,1,19,240,24,1,0,0,1000,0,1,1,1,0,0,900,Furniture or Carpet,,German,Others,Without Vehicle,no credit cards,1,1
0,2,55,360,24,1,0,0,0,0,3,1,0,0,0,3000,Furniture or Carpet,Lease,German,Pensioner,Without Vehicle,Mastercard/Euroc,1,1
2,4,33,999,24,2,0,1,0,1,1,1,1,0,0,1000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
1,2,41,0,21,2,2,1,4000,0,1,1,2,2,1,2000,Radio or TV or Hifi,Lease,German,Self-employed pe,Car,no credit cards,1,1
4,6,30,3,21,2,2,0,2600,0,3,1,0,9,1,7000,Cars,Lease,Italian,Others,Car,no credit cards,1,1
0,1,34,3,21,2,2,0,2000,0,1,1,2,4,1,2500,Radio or TV or Hifi,Lease,Others,Others,Car,no credit cards,1,1
2,4,34,3,21,2,2,0,3000,0,1,1,3,4,1,1100,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,22,6,21,2,0,1,2600,0,1,1,1,4,1,1500,Furniture or Carpet,Lease,Turkish,Others,Without Vehicle,no credit cards,1,1
0,1,25,6,21,2,2,1,0,1,1,1,3,4,1,500,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,1,1
0,1,29,6,21,2,0,1,1600,0,1,1,1,4,1,1100,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,1,1
2,4,40,6,21,2,0,1,10000,0,1,1,7,3,1,1800,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,45,6,21,2,0,0,2500,0,3,1,0,4,1,3000,Furniture or Carpet,Lease,Other European,Others,Car,no credit cards,1,1
1,3,24,9,21,2,2,0,5000,0,1,1,1,8,1,1900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,30,9,21,2,0,0,1800,1,3,1,0,0,0,700,Radio or TV or Hifi,Lease,German,Food or Building,Car,Cheque card,1,1
0,1,30,9,21,2,0,0,2000,0,1,1,2,2,1,1200,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,24,12,21,2,0,0,2200,0,3,1,0,3,1,1700,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,3,27,12,21,2,0,1,3500,0,1,1,1,6,1,6000,Cars,Lease,German,Food or Building,Car,no credit cards,1,1
1,3,29,12,21,2,0,0,2500,0,1,1,1,0,0,1800,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
1,2,37,12,21,2,2,1,0,1,1,1,1,2,1,2500,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,1,1
0,1,21,15,21,1,0,0,1000,0,3,1,0,4,1,800,Radio or TV or Hifi,Lease,Others,Others,Car,no credit cards,1,1
0,1,24,18,21,2,0,0,2200,0,1,1,4,9,1,2500,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,22,21,21,1,0,0,1500,0,3,1,0,2,1,3000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
1,3,24,21,21,2,0,0,2400,0,1,1,1,6,1,1100,Radio or TV or Hifi,Lease,Others,Others,Without Vehicle,no credit cards,1,1
0,1,25,21,21,2,2,0,3300,0,1,1,0,8,1,100000,Cars,Lease,German,Others,Car,no credit cards,1,1
2,4,27,21,21,2,1,1,2600,0,1,1,2,3,1,1200,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
1,2,38,21,21,2,0,0,2700,0,3,1,0,7,1,500,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,1,1
0,1,29,30,21,2,0,0,3000,0,3,1,0,9,1,4000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,2,22,36,21,1,0,0,0,1,1,1,1,0,0,1500,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
2,4,24,36,21,2,2,1,4000,0,1,1,3,5,1,2500,Radio or TV or Hifi,Lease,German,Self-employed pe,Car,no credit cards,1,1
0,1,43,36,21,2,0,0,1800,0,3,1,0,2,1,600,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,19,42,21,2,0,0,1000,0,3,1,0,3,1,500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,2,30,54,21,2,0,0,2600,0,1,1,2,5,1,1900,Cars,Lease,German,Others,Car and Motor bi,no credit cards,1,1
2,4,37,54,21,2,0,1,0,1,1,1,3,0,0,2500,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
2,4,38,54,21,2,0,1,4000,0,1,1,1,7,1,1400,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
2,4,48,54,21,2,0,0,3300,0,1,1,1,4,1,1100,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,2,27,66,21,2,2,0,5000,1,1,1,1,5,1,2500,Dept. Store or Mail,Lease,Others,Self-employed pe,Car,Cheque card,1,1
0,1,20,72,21,2,2,1,1800,0,1,1,1,4,1,1000,Radio or TV or Hifi,,German,Others,Car,no credit cards,1,1
0,1,22,72,21,2,0,0,2400,0,3,1,0,5,1,1200,Radio or TV or Hifi,,Greek,Others,Car,no credit cards,1,1
0,1,19,84,21,2,0,0,0,1,1,1,1,8,1,800,Cars,Lease,Turkish,Others,Car,Cheque card,1,1
1,2,35,96,21,2,0,0,2500,0,1,1,1,4,1,1700,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
3,4,37,96,21,2,2,0,1500,0,1,1,1,0,0,1400,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,40,108,21,1,0,0,1900,0,3,1,0,4,1,1300,Radio or TV or Hifi,,German,Others,Without Vehicle,no credit cards,1,1
0,2,42,108,21,2,1,1,2200,0,1,1,2,2,1,1900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
2,3,19,120,21,1,2,1,1900,0,3,1,0,0,0,500,Cars,Lease,German,Food or Building,Without Vehicle,no credit cards,1,1
1,2,35,120,21,2,0,0,0,1,1,1,2,4,1,900,Furniture or Carpet,Lease,Other European,Others,Without Vehicle,Cheque card,1,1
3,5,35,120,21,2,0,0,4000,0,1,1,2,4,1,800,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,2,24,144,21,1,0,0,1600,0,1,1,1,2,1,7000,Furniture or Carpet,Lease,German,Civil Service,Car,no credit cards,1,1
2,4,31,144,21,2,0,0,1700,0,1,1,5,2,1,500,Leisure,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,21,168,21,2,0,1,1500,0,1,1,2,4,1,500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,21,168,21,2,0,1,1500,0,1,1,2,4,1,1000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,21,168,21,2,2,1,1000,0,1,1,1,6,1,1000,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,30,192,21,2,0,1,2000,0,1,1,1,3,1,600,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,1,1
0,1,20,240,21,2,2,1,1000,1,1,1,1,4,1,1100,Furniture or Carpet,,German,Food or Building,Without Vehicle,Cheque card,1,1
0,1,23,288,21,2,2,1,2100,0,1,1,3,0,0,5000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,23,288,21,2,0,1,2800,0,1,1,4,6,1,2000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,23,288,21,2,2,1,3000,0,1,1,1,6,1,600,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,24,288,21,2,2,0,0,1,1,1,2,6,1,1800,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,1,1
2,4,30,336,21,1,0,0,2000,0,1,1,0,0,0,1200,Furniture or Carpet,Owner,German,Others,Car,no credit cards,1,1
0,1,31,336,21,2,0,0,1600,0,2,1,0,0,0,1400,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,40,999,21,1,0,0,1800,0,1,1,1,0,0,800,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,1,1
2,3,58,999,21,2,0,1,2700,0,1,1,0,7,1,1500,Cars,Lease,German,Others,Car,no credit cards,1,1
0,1,22,0,18,2,2,1,2200,0,1,1,2,2,1,1000,Radio or TV or Hifi,,German,Civil Service,Car,no credit cards,1,1
1,3,24,0,18,1,0,0,2300,0,1,1,0,3,1,1500,Dept. Store or Mail,,Turkish,Others,Car,no credit cards,1,1
0,1,22,3,18,2,2,0,2300,0,1,1,1,4,1,600,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,24,3,18,1,2,1,0,1,1,1,1,4,1,500,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,Cheque card,1,1
0,1,25,3,18,2,0,1,1900,0,1,1,1,4,1,1100,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
2,4,30,3,18,2,0,0,0,1,1,1,3,0,0,1700,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
0,1,38,3,18,1,0,0,2500,0,3,1,0,2,1,700,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
1,3,25,6,18,1,1,1,2200,0,1,1,3,7,1,900,Radio or TV or Hifi,Lease,Turkish,Food or Building,Car,no credit cards,1,1
0,1,26,6,18,2,2,0,2300,0,3,1,0,8,1,1000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
3,5,28,6,18,2,0,0,2100,0,1,1,3,4,1,600,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,2,29,6,18,2,2,1,4000,0,1,1,1,2,1,800,Furniture or Carpet,Lease,German,Food or Building,Without Vehicle,no credit cards,1,1
2,4,30,6,18,2,2,1,0,0,1,1,3,2,1,1100,Radio or TV or Hifi,Lease,German,Others,Car,Mastercard/Euroc,1,1
3,5,25,9,18,2,2,1,2800,0,1,1,1,8,1,700,Cars,Lease,Greek,Others,Car,no credit cards,1,1
1,3,27,9,18,1,1,1,1900,0,1,1,1,4,1,500,Radio or TV or Hifi,Lease,Turkish,Others,Without Vehicle,no credit cards,1,1
1,2,26,12,18,2,0,1,2100,0,3,1,0,5,1,1600,Radio or TV or Hifi,Lease,German,Self-employed pe,Without Vehicle,no credit cards,1,1
2,3,28,12,18,1,0,0,2500,0,3,1,0,9,1,500,Leisure,Lease,Others,Others,Car,no credit cards,1,1
0,1,29,12,18,2,0,0,1600,0,1,1,1,2,1,2500,Radio or TV or Hifi,Lease,Others,Self-employed pe,Car,no credit cards,1,1
0,1,20,18,18,1,2,0,2000,0,1,1,1,8,1,15000,Cars,Lease,German,Military Service,Car,no credit cards,1,1
0,1,27,18,18,2,0,0,2400,0,1,1,1,3,1,3000,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,1,1
2,4,38,18,18,2,2,1,4000,0,1,1,2,5,1,9000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,39,18,18,2,0,0,0,1,3,1,0,8,1,2500,Cars,Lease,German,Others,Car,Cheque card,1,1
0,1,23,21,18,2,0,0,2500,0,1,1,0,2,1,1600,Radio or TV or Hifi,,Greek,Others,Car,no credit cards,1,1
1,3,25,21,18,2,0,1,3000,0,1,1,2,3,1,600,Furniture or Carpet,,German,Chemical Industr,Car,no credit cards,1,1
0,1,29,21,18,2,0,0,2600,0,3,1,0,4,1,1700,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,22,30,18,2,0,0,2100,0,1,1,2,5,1,900,Cars,Lease,German,Others,Car,no credit cards,1,1
2,4,23,30,18,2,2,1,2800,0,1,1,3,5,1,3000,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,1,1
1,2,29,30,18,2,0,0,2300,0,1,1,1,2,1,700,Dept. Store or Mail,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,30,30,18,2,0,0,2100,0,1,1,2,3,1,2500,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
1,3,26,36,18,2,0,1,0,1,1,1,1,5,1,3000,Furniture or Carpet,Lease,German,Civil Service,Car,Cheque card,1,1
2,4,29,36,18,2,2,1,2200,0,3,1,0,0,0,1500,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,30,36,18,1,0,0,2000,0,1,1,1,0,0,1200,Radio or TV or Hifi,,German,Others,Car,no credit cards,1,1
1,3,31,36,18,2,0,1,2500,0,1,1,1,4,1,2500,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,25,48,18,2,0,1,2700,0,1,1,4,3,1,2500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,3,27,48,18,2,2,0,2700,0,1,1,2,2,1,600,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
2,4,29,48,18,2,0,0,2600,0,1,1,1,0,0,5000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
1,3,25,54,18,2,0,0,1500,0,3,1,0,5,1,1500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,33,54,18,1,0,1,2900,0,1,1,0,9,1,900,Dept. Store or Mail,Lease,German,Others,Without Vehicle,no credit cards,1,1
2,4,31,66,18,2,0,0,3100,0,1,1,2,8,1,2500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
2,4,33,84,18,2,0,1,1500,0,3,1,0,6,1,1400,Furniture or Carpet,Lease,Greek,Others,Without Vehicle,no credit cards,1,1
0,1,23,144,18,1,0,1,2200,0,1,1,1,2,1,9000,Cars,Lease,German,Food or Building,Car,no credit cards,1,1
2,4,37,144,18,2,2,1,2500,0,3,1,0,4,1,500,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,1,1
0,1,49,144,18,2,0,0,3400,0,1,1,1,0,0,2500,Radio or TV or Hifi,,German,Others,Car,no credit cards,1,1
0,1,20,168,18,2,0,0,1000,0,3,1,0,4,1,1000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
2,4,41,168,18,2,0,0,0,1,3,1,0,5,1,900,Leisure,Lease,German,Others,Car,Cheque card,1,1
0,1,57,168,18,1,0,0,1500,0,2,1,1,0,0,1900,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,22,192,18,2,0,0,1700,0,3,1,0,2,1,1200,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,3,25,192,18,2,0,1,2600,0,1,1,1,5,1,1300,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,1,1
0,1,19,240,18,2,0,0,1000,0,3,1,0,0,0,500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,20,240,18,1,0,0,1000,0,3,1,0,4,1,500,Radio or TV or Hifi,,German,Food or Building,Car,no credit cards,1,1
0,1,22,264,18,2,0,0,0,0,1,1,1,4,1,1300,Radio or TV or Hifi,Lease,German,Military Service,Car,Mastercard/Euroc,1,1
3,5,33,264,18,2,0,0,3100,0,1,1,1,3,1,1300,Radio or TV or Hifi,,Turkish,Others,Without Vehicle,no credit cards,1,1
0,1,22,288,18,2,2,0,0,1,1,1,2,0,0,1700,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,Cheque card,1,1
0,1,24,288,18,1,0,0,2400,0,2,1,3,0,0,800,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,24,288,18,2,0,0,3000,0,3,1,0,7,1,2500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,27,312,18,2,2,0,2600,0,1,1,4,5,1,1700,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,38,999,18,1,2,0,2200,0,1,1,1,0,0,600,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
1,3,26,0,15,2,0,0,2400,0,3,1,0,0,0,2500,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,1,1
0,2,20,3,15,2,1,0,1900,0,1,1,1,4,1,1700,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
1,3,31,3,15,2,0,1,2500,0,1,1,2,5,1,5000,Cars,Lease,German,Sea Vojage,Without Vehicle,no credit cards,1,1
1,3,33,3,15,2,0,0,4000,0,1,1,1,4,1,900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,2,34,3,15,1,0,0,2300,0,1,1,0,5,1,2000,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
2,4,40,3,15,1,0,0,4000,0,1,1,6,4,1,1200,Radio or TV or Hifi,Owner,German,Others,Car,no credit cards,1,1
0,1,42,3,15,1,0,0,2500,0,1,1,2,2,1,1500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,22,6,15,2,1,1,1700,0,1,1,1,5,1,1100,Dept. Store or Mail,,German,Others,Without Vehicle,no credit cards,1,1
2,4,38,6,15,2,0,0,2300,0,1,1,0,3,1,20000,Cars,Lease,German,Others,Car,no credit cards,1,1
1,3,45,6,15,2,0,0,1900,0,1,1,3,4,1,1200,Furniture or Carpet,Lease,German,Chemical Industr,Car,no credit cards,1,1
1,3,47,6,15,2,0,0,2200,0,3,1,0,2,1,1500,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,24,9,15,1,0,0,2000,0,1,1,0,7,1,1900,Radio or TV or Hifi,Lease,Other European,Others,Without Vehicle,no credit cards,1,1
0,1,22,12,15,2,0,0,1500,0,1,1,1,2,1,2000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,2,23,12,15,2,0,0,0,1,3,1,0,7,1,4000,Radio or TV or Hifi,Lease,Turkish,Others,Car,Cheque card,1,1
2,4,24,12,15,2,2,1,10000,1,1,1,1,3,1,4000,Furniture or Carpet,Lease,Italian,Self-employed pe,Car,Cheque card,1,1
0,1,25,12,15,2,2,1,1800,0,1,1,2,5,1,1400,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,27,12,15,2,2,1,2600,0,1,1,2,2,1,600,Radio or TV or Hifi,,German,Others,Car,no credit cards,1,1
0,1,19,15,15,2,2,1,2500,0,1,1,1,5,1,800,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,20,15,15,2,0,0,1900,0,3,1,0,4,1,3000,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,21,15,15,2,2,1,1900,0,1,1,2,5,1,2500,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,22,15,15,2,0,0,2200,0,1,1,1,6,1,700,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,22,15,15,2,0,1,2200,0,1,1,1,0,0,800,Radio or TV or Hifi,Lease,German,Sea Vojage,Car,no credit cards,1,1
0,2,23,15,15,1,0,1,2000,0,3,1,0,8,1,3000,Furniture or Carpet,,Turkish,Others,Car,no credit cards,1,1
0,1,23,15,15,1,0,1,2000,0,1,1,1,8,1,900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,26,15,15,2,0,0,2600,0,3,1,0,7,1,6000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,27,15,15,2,0,0,0,1,3,1,0,4,1,1400,Radio or TV or Hifi,Lease,Others,Others,Without Vehicle,Cheque card,1,1
0,1,29,15,15,2,0,0,1800,0,3,1,0,2,1,3000,Furniture or Carpet,Lease,Greek,Others,Car,no credit cards,1,1
1,2,33,15,15,2,0,0,5000,0,1,1,3,2,1,4000,Radio or TV or Hifi,Lease,German,Civil Service,Car,no credit cards,1,1
0,1,26,18,15,2,2,1,2100,0,1,1,1,4,1,1100,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,27,18,15,1,0,0,2000,0,3,1,0,9,1,1300,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,23,21,15,2,2,1,1800,0,3,1,0,2,1,500,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,2,26,21,15,2,0,0,1700,0,1,1,2,2,1,2500,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,28,21,15,1,2,1,2700,0,1,1,0,0,0,2500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,2,48,21,15,2,0,1,0,1,1,1,1,3,1,3000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
0,1,23,30,15,2,0,1,1000,0,3,1,0,6,1,900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,25,30,15,2,0,0,2200,1,1,1,1,3,1,1100,Dept. Store or Mail,,German,Others,Car,Cheque card,1,1
1,3,26,30,15,2,0,1,2600,0,1,1,4,5,1,1000,Radio or TV or Hifi,,German,Others,Car,no credit cards,1,1
