CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS
0,1,30,60,96,2,2,1,0,1,1,1,1,5,1,1000,"Radio, TV, Hifi",,German,"State,Steel Ind,",Car,Cheque card
0,1,29,60,33,2,2,1,2800,0,1,1,2,3,1,6000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,2,53,216,240,2,2,1,3000,0,1,1,1,4,1,1300,"Radio, TV, Hifi",,German,Others,Car,no credit cards
0,2,49,12,120,2,1,1,3000,0,1,1,4,2,1,1000,"Radio, TV, Hifi",,German,Others,Car,no credit cards
0,2,24,0,84,1,1,1,2500,0,2,1,1,4,1,20000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
1,3,29,54,3,2,2,1,2500,0,3,1,0,2,1,15000,Cars,Lease,Turkish,Others,Car,no credit cards
0,2,24,3,66,1,1,1,0,1,1,1,2,5,1,500,Leisure,Lease,Turkish,Others,Without Vehicle,Cheque card
2,4,48,288,144,2,1,1,3500,0,1,1,1,4,1,15000,Cars,Lease,Turkish,Others,Car,no credit cards
0,1,22,3,6,2,1,1,2000,0,2,1,2,4,1,1500,Leisure,Lease,German,Others,Car,no credit cards
0,2,25,6,21,2,1,0,0,1,2,1,1,2,1,800,"Furniture,Carpet",Lease,German,Others,Car,Cheque card
0,1,30,9,66,2,2,0,3000,0,3,1,0,6,1,1500,Leisure,Lease,German,Others,Car,no credit cards
1,3,41,48,24,2,2,0,3200,0,1,1,1,4,1,900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,3,33,3,45,2,2,0,1600,0,1,1,2,2,1,1700,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
0,1,23,3,18,2,2,1,2300,0,1,1,2,7,1,3000,Cars,Lease,Italian,Others,Car,no credit cards
0,1,20,168,15,2,1,1,10000,0,1,1,1,2,1,4000,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards
0,1,25,72,6,1,2,0,2300,0,2,1,0,0,0,2000,"Radio, TV, Hifi",Lease,Others,Others,Car,no credit cards
1,3,26,9,96,2,1,0,3000,0,2,1,6,5,1,1200,Cars,Lease,Italian,Others,Car,no credit cards
0,1,20,84,9,2,1,1,1500,0,3,1,0,5,1,2500,"Furniture,Carpet",Lease,Yugoslav,"Civil Service, M",Without Vehicle,no credit cards
1,2,44,3,216,2,1,0,2800,0,2,1,2,3,1,1200,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,2,28,6,15,2,2,1,2400,0,1,1,3,5,1,15000,Cars,Lease,Others,Others,Car,no credit cards
0,2,22,168,6,2,2,0,2300,0,3,1,0,4,1,800,"Radio, TV, Hifi",,Turkish,Others,Without Vehicle,no credit cards
2,4,29,36,72,2,2,1,4000,0,1,1,3,4,1,900,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards
0,1,24,144,9,2,2,1,1000,0,1,1,1,4,1,900,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
2,4,25,0,3,2,1,0,3500,0,2,1,2,4,1,4000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,29,18,168,2,2,1,2500,0,1,1,5,5,1,15000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,63,48,60,2,2,1,2700,0,1,1,3,4,1,1400,"Dept. Store,Mail",,German,Pensioner,Without Vehicle,no credit cards
1,3,31,36,21,2,1,0,2400,0,3,1,0,7,1,2500,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,22,288,18,1,0,0,2400,0,3,1,0,2,1,500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,60,999,9,2,2,1,2500,0,1,1,4,6,1,3000,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards
0,1,23,54,60,1,2,1,2100,0,1,1,4,6,1,1900,Cars,Lease,German,Others,Car,no credit cards
0,1,32,60,36,2,2,1,2300,0,2,1,2,6,1,700,"Radio, TV, Hifi",,German,Others,Car,no credit cards
3,5,38,312,108,2,2,1,3000,0,1,1,0,6,1,4000,Cars,Owner,German,Others,Car and Motor bi,no credit cards
1,3,26,18,18,2,2,1,2800,0,1,1,1,2,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,22,6,144,2,2,0,1900,0,1,1,2,8,1,1800,Cars,Lease,German,Others,Car,no credit cards
0,2,28,42,39,2,2,1,0,1,1,1,4,7,1,1500,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
2,4,31,60,72,2,2,1,4000,0,1,1,3,4,1,15000,Cars,Lease,German,Others,Car,no credit cards
0,1,19,240,15,2,2,0,1500,0,1,1,1,3,1,2000,Cars,Lease,German,Others,Car,no credit cards
2,4,34,54,15,2,2,1,1900,0,1,1,3,3,1,1600,Leisure,Lease,German,Others,Car,no credit cards
0,1,25,168,33,2,1,1,2500,0,1,1,1,4,1,900,"Radio, TV, Hifi",,German,"Food,Building,Ca",Without Vehicle,no credit cards
0,1,27,6,33,2,2,0,4000,0,1,1,1,4,1,800,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,25,54,39,2,2,1,1600,0,1,1,2,4,1,600,"Radio, TV, Hifi",,German,Others,Car,no credit cards
1,3,30,66,15,2,2,0,0,1,1,1,3,4,1,1800,"Furniture,Carpet",Lease,German,Others,Without Vehicle,Cheque card
0,2,31,18,54,1,1,1,1700,0,2,1,1,5,1,1100,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards
1,3,52,12,144,1,0,0,3000,0,2,1,0,0,0,3000,"Radio, TV, Hifi",,Turkish,Others,Without Vehicle,no credit cards
1,3,38,216,216,2,2,1,3400,0,1,1,3,4,1,1500,"Radio, TV, Hifi",,Turkish,Others,Car,no credit cards
0,1,25,3,66,2,1,1,1900,0,3,1,0,6,1,2000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
1,3,51,216,168,2,2,1,1000,0,3,1,0,0,0,900,"Furniture,Carpet",Lease,Turkish,Others,Without Vehicle,no credit cards
4,6,46,192,39,1,2,0,3000,0,1,1,1,0,0,1600,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
0,2,25,108,96,1,2,1,2400,0,1,1,1,4,1,15000,Cars,Lease,Turkish,Others,Car and Motor bi,no credit cards
0,2,25,240,6,2,1,1,4000,0,1,1,3,7,1,700,"Radio, TV, Hifi",Owner,Turkish,Others,Without Vehicle,no credit cards
1,3,21,18,54,2,2,1,1600,0,1,1,1,8,1,1800,"Radio, TV, Hifi",,Turkish,Others,Without Vehicle,no credit cards
0,1,25,18,96,2,2,1,2400,0,1,1,2,5,1,20000,Cars,Lease,German,Others,Car,no credit cards
0,1,23,30,3,2,1,0,2100,0,1,1,1,9,1,7000,Cars,Lease,German,Others,Car,no credit cards
0,2,55,36,72,2,1,0,3400,0,1,1,1,4,1,3000,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
1,3,42,0,30,1,2,1,1500,0,1,1,1,2,1,3000,Leisure,Lease,German,Others,Without Vehicle,no credit cards
1,3,28,18,21,2,2,0,2500,0,1,1,2,2,1,100000,Cars,Lease,German,Others,Car,no credit cards
1,3,44,42,168,2,2,1,3200,0,1,1,5,4,1,15000,"Furniture,Carpet",Owner,German,Chemical Industr,Car,no credit cards
